"Month","Day","Year","Latitude","Longitude","count","Average","Percent Change"
7,24,2014,40.63,-73.96,8,6.10928961748634,30.9481216457961
7,24,2014,40.81,-73.93,8,4.94535519125683,61.767955801105
7,24,2014,40.76,-74.03,7,4.22950819672131,65.5038759689922
7,24,2014,40.77,-74,7,16.2677595628415,-56.9701041316762
7,24,2014,40.87,-73.93,7,6.28415300546448,11.3913043478261
7,24,2014,40.75,-73.88,7,5.34426229508197,30.9815950920245
7,24,2014,40.86,-73.93,7,8.67213114754098,-19.2816635160681
7,24,2014,40.74,-73.85,7,2.9344262295082,138.54748603352
7,24,2014,40.62,-74.03,7,10.0491803278689,-30.3425774877651
7,24,2014,40.85,-73.85,6,2.39890710382514,150.113895216401
7,24,2014,40.79,-73.92,6,6.13114754098361,-2.13903743315508
7,24,2014,40.73,-73.87,6,4.9016393442623,22.4080267558528
7,24,2014,40.8,-73.98,6,5.12021857923497,17.1824973319104
7,24,2014,40.73,-73.86,6,8.18579234972678,-26.7022696929239
7,24,2014,40.65,-73.97,6,11.4043715846995,-47.3885960709152
7,24,2014,40.61,-73.98,6,2.27322404371585,163.942307692308
7,24,2014,40.89,-73.9,6,8.04371584699454,-25.4076086956522
7,24,2014,40.71,-73.79,6,2.32786885245902,157.746478873239
7,24,2014,41.07,-73.7,6,2.29508196721311,161.428571428571
7,24,2014,40.63,-74.03,6,7.13114754098361,-15.8620689655172
7,24,2014,40.61,-73.96,6,4.01639344262295,49.3877551020408
7,24,2014,40.67,-73.79,6,2.39890710382514,150.113895216401
7,24,2014,40.85,-73.89,6,3.09289617486339,93.9929328621908
7,24,2014,40.65,-74,6,5.37158469945355,11.6988809766022
7,24,2014,40.76,-73.83,6,11.0819672131148,-45.8579881656805
7,24,2014,40.84,-73.95,5,3.80874316939891,31.2769010043042
7,24,2014,40.6,-73.97,5,6.55737704918033,-23.75
7,24,2014,40.85,-73.91,5,1.59016393442623,214.432989690722
7,24,2014,40.75,-73.9,5,5.4207650273224,-7.76209677419355
7,24,2014,40.7,-73.9,5,5.20765027322404,-3.98740818467995
7,24,2014,40.63,-73.94,5,2.85245901639344,75.2873563218391
7,24,2014,40.68,-73.9,5,2.32786885245902,114.788732394366
7,24,2014,40.74,-73.88,5,4.86885245901639,2.6936026936027
7,24,2014,40.6,-73.99,5,2.53551912568306,97.198275862069
7,24,2014,40.75,-73.89,5,9.79234972677596,-48.9397321428571
7,24,2014,41.02,-73.71,5,0.945355191256831,428.901734104046
7,24,2014,40.63,-73.95,5,5.82513661202186,-14.1651031894934
7,24,2014,40.65,-74.01,4,6.31693989071038,-36.6782006920415
7,24,2014,40.76,-73.69,4,0.775956284153005,415.492957746479
7,24,2014,40.63,-73.97,4,5.86885245901639,-31.8435754189944
7,24,2014,40.79,-74.04,4,2.24590163934426,78.1021897810219
7,24,2014,40.7,-73.84,4,1.63387978142077,144.816053511706
7,24,2014,40.74,-73.91,4,3.86338797814208,3.53606789250353
7,24,2014,40.71,-74.04,4,8.42622950819672,-52.5291828793774
7,24,2014,40.73,-73.79,4,1.62295081967213,146.464646464646
7,24,2014,40.67,-74.02,4,7.03825136612022,-43.167701863354
7,24,2014,40.82,-73.93,4,4.12021857923497,-2.91777188328912
7,24,2014,40.82,-73.89,4,1.78142076502732,124.539877300614
7,24,2014,40.69,-74.19,4,2.83060109289617,41.3127413127413
7,24,2014,40.76,-73.82,4,1.83606557377049,117.857142857143
7,24,2014,40.86,-73.89,4,6.26229508196721,-36.1256544502618
7,24,2014,40.71,-73.9,4,3.62295081967213,10.4072398190045
7,24,2014,40.72,-73.79,4,1.87978142076503,112.790697674419
7,24,2014,40.66,-73.8,4,2.83606557377049,41.0404624277457
7,24,2014,40.64,-74,4,4.0983606557377,-2.39999999999999
7,24,2014,40.73,-74.06,4,3.46448087431694,15.4574132492114
7,24,2014,40.65,-73.95,4,6.18579234972678,-35.3356890459364
7,24,2014,40.89,-73.92,4,0.551912568306011,624.752475247525
7,24,2014,40.63,-74.01,4,2.89617486338798,38.1132075471698
7,24,2014,40.66,-73.83,4,0.972677595628415,311.23595505618
7,24,2014,40.64,-73.98,4,5.19125683060109,-22.9473684210526
7,24,2014,40.68,-73.91,4,6.85245901639344,-41.6267942583732
7,24,2014,40.8,-74.46,4,0.224043715846995,1685.36585365854
7,24,2014,40.58,-73.96,4,2.66666666666667,50
7,24,2014,40.8,-73.92,4,2.77595628415301,44.0944881889764
7,24,2014,40.73,-74.07,4,2.05464480874317,94.6808510638298
7,24,2014,40.64,-74.01,4,2.06010928961749,94.1644562334218
7,24,2014,40.65,-73.93,4,2.07103825136612,93.1398416886544
7,24,2014,40.76,-73.9,4,3.44262295081967,16.1904761904762
7,24,2014,40.87,-73.92,4,6.32786885245902,-36.7875647668394
7,24,2014,40.73,-73.81,4,2.2896174863388,74.7016706443914
7,24,2014,40.9,-73.9,4,3.73770491803279,7.01754385964912
7,24,2014,40.64,-74.02,4,4.00546448087432,-0.136425648021834
